random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
469110,EDMUND. You think I’m going to die. ,TYRONE. That’s a he! You’re crazy! ,TYRONE (mi gjulty cotfusion). What state farm? It’s the ,"Hilltown Sanatonum, that’s all I know, and both doctons said It was the best place for you. ","It, and I made her leave so I could be alone to esamme myself in the mirror. I was so pleased and vain. I thought to myself, “Even if your nose and mouth and ears are a tnfle too large, your eyes and hair and figure, and your hands, make up for it. You’re just as pretty as any actress he’s ever met, and you don’t have to use paint.’’ {She pauses, vmnklmg her brow in an effort of memory.) Where is my wedding gown now, I wonder? I kq>t it wrapped up m tissue paper m my trunk. I used to hope I wtmld have a daughter and when it came time for her to marry — ","EDMUND {scathingly). For the money! That is, for nothmg, or practically nothmg. Don’t he. Papa' You know damned well HiUtown Sanatonum is a state institution' ",2
517780,TYRONE. That’s a he! You’re crazy! ,TYRONE (mi gjulty cotfusion). What state farm? It’s the ,"Hilltown Sanatonum, that’s all I know, and both doctons said It was the best place for you. ","EDMUND {scathingly). For the money! That is, for nothmg, or practically nothmg. Don’t he. Papa' You know damned well HiUtown Sanatonum is a state institution' ",Jamie suspected you’d cry poorhouse to Hardy and he wormed the truth out of ham. ,{Tyrone gets hastily to his feet and goes to look out of windows at right. Jamie speaks with a comp change of tone ) ,1
437132,TYRONE (mi gjulty cotfusion). What state farm? It’s the ,"Hilltown Sanatonum, that’s all I know, and both doctons said It was the best place for you. ","EDMUND {scathingly). For the money! That is, for nothmg, or practically nothmg. Don’t he. Papa' You know damned well HiUtown Sanatonum is a state institution' ",Jamie suspected you’d cry poorhouse to Hardy and he wormed the truth out of ham. ,TYRONE {furiously). That drunken loafer' I’ll kick him out in the gutter' He’s poisoned your mind against me ever since you were old enough to hsten! ,TYRONE (jtong). That’s enough' You’re not drunk now' ,1
872770,"Hilltown Sanatonum, that’s all I know, and both doctons said It was the best place for you. ","EDMUND {scathingly). For the money! That is, for nothmg, or practically nothmg. Don’t he. Papa' You know damned well HiUtown Sanatonum is a state institution' ",Jamie suspected you’d cry poorhouse to Hardy and he wormed the truth out of ham. ,TYRONE {furiously). That drunken loafer' I’ll kick him out in the gutter' He’s poisoned your mind against me ever since you were old enough to hsten! ,"Anything within reason. {Sneering.) That means another cheap dump. Old Gaspard, the miser in “The Bells”, that’s a part he can play without makeup. ","EDMUND. You can’t deny it’s the truth about the state farm, can you? ",2
275892,"EDMUND {scathingly). For the money! That is, for nothmg, or practically nothmg. Don’t he. Papa' You know damned well HiUtown Sanatonum is a state institution' ",Jamie suspected you’d cry poorhouse to Hardy and he wormed the truth out of ham. ,TYRONE {furiously). That drunken loafer' I’ll kick him out in the gutter' He’s poisoned your mind against me ever since you were old enough to hsten! ,"EDMUND. You can’t deny it’s the truth about the state farm, can you? ",{Tyrone gets hastily to his feet and goes to look out of windows at right. Jamie speaks with a comp change of tone ) ,TYRONE It’s not true the way you look at it' What if ,2
106540,Jamie suspected you’d cry poorhouse to Hardy and he wormed the truth out of ham. ,TYRONE {furiously). That drunken loafer' I’ll kick him out in the gutter' He’s poisoned your mind against me ever since you were old enough to hsten! ,"EDMUND. You can’t deny it’s the truth about the state farm, can you? ",TYRONE It’s not true the way you look at it' What if ,It IS run by the state* That’s nothing against it The state has the money to make a better place than any pnvate sanatorium. And why shouldn’t I take advantage of it'* ,TYRONE. That’s a lie! You made no effort to find anything else to do. You left it to me to get you a job and I have no influence except m the theatre. Forced you' ,1
978542,TYRONE {furiously). That drunken loafer' I’ll kick him out in the gutter' He’s poisoned your mind against me ever since you were old enough to hsten! ,"EDMUND. You can’t deny it’s the truth about the state farm, can you? ",TYRONE It’s not true the way you look at it' What if ,It IS run by the state* That’s nothing against it The state has the money to make a better place than any pnvate sanatorium. And why shouldn’t I take advantage of it'* ,It’s my right — and yours We’re residents. I’m a property owner. I help to support it. I’m taxed to death — ,"TYRONE {mechanically). Drink hearty, lad. ",1
950267,"EDMUND. You can’t deny it’s the truth about the state farm, can you? ",TYRONE It’s not true the way you look at it' What if ,It IS run by the state* That’s nothing against it The state has the money to make a better place than any pnvate sanatorium. And why shouldn’t I take advantage of it'* ,It’s my right — and yours We’re residents. I’m a property owner. I help to support it. I’m taxed to death — ,EDMUND {coming in from the porch) I got Papa moving ,"EDMUND {unth bitter irony). Yes, on property valued at a quarter of a noillion. ",2
160332,TYRONE It’s not true the way you look at it' What if ,It IS run by the state* That’s nothing against it The state has the money to make a better place than any pnvate sanatorium. And why shouldn’t I take advantage of it'* ,It’s my right — and yours We’re residents. I’m a property owner. I help to support it. I’m taxed to death — ,"EDMUND {unth bitter irony). Yes, on property valued at a quarter of a noillion. ",TYROUTE. lies! It’s all mortgaged! ,It sounds hke a good bargam to me I’d hke to go there. ,1
693421,It IS run by the state* That’s nothing against it The state has the money to make a better place than any pnvate sanatorium. And why shouldn’t I take advantage of it'* ,It’s my right — and yours We’re residents. I’m a property owner. I help to support it. I’m taxed to death — ,"EDMUND {unth bitter irony). Yes, on property valued at a quarter of a noillion. ",TYROUTE. lies! It’s all mortgaged! ,EDMUND. Hardy and the specialist know what you’re worth. I wonder what they thought of you when they heard you moaning poorhouse and showmg you wanted to wish me on chanty! ,Bamum and Bailey’s circus! ,1
202529,It’s my right — and yours We’re residents. I’m a property owner. I help to support it. I’m taxed to death — ,"EDMUND {unth bitter irony). Yes, on property valued at a quarter of a noillion. ",TYROUTE. lies! It’s all mortgaged! ,EDMUND. Hardy and the specialist know what you’re worth. I wonder what they thought of you when they heard you moaning poorhouse and showmg you wanted to wish me on chanty! ,TYRONE. It’s a lie' All I told them was I couldn’t afford any millionaire’s sanatorium because I was land poor. ,{She doesn’t look at him. He glances away^ ignoring her question but she doesrCt seem to expect an answer. ,1
295244,"EDMUND {unth bitter irony). Yes, on property valued at a quarter of a noillion. ",TYROUTE. lies! It’s all mortgaged! ,EDMUND. Hardy and the specialist know what you’re worth. I wonder what they thought of you when they heard you moaning poorhouse and showmg you wanted to wish me on chanty! ,TYRONE. It’s a lie' All I told them was I couldn’t afford any millionaire’s sanatorium because I was land poor. ,That’s the truth! ,JAMIE. You didn’t tell me — ,1
