random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
323615,ANDREW. Rob! Don’t talk. You’re wasting your strength. Rest a while and,then we’ll carry you----,"ROBERT. Still hoping, Andy? Don’t. I know. (_There is a pause during","which he breathes heavily, straining his eyes toward the horizon_) The","ANDREW. (_confused--forces a laugh_) Oh, is that what you’re driving at?",sun comes so slowly. (_With an ironical smile_) The doctor told me to go,2
627296,then we’ll carry you----,"ROBERT. Still hoping, Andy? Don’t. I know. (_There is a pause during","which he breathes heavily, straining his eyes toward the horizon_) The",sun comes so slowly. (_With an ironical smile_) The doctor told me to go,twists his head away_).,to the far-off places--and I’d be cured. He was right. That was always,2
916719,"ROBERT. Still hoping, Andy? Don’t. I know. (_There is a pause during","which he breathes heavily, straining his eyes toward the horizon_) The",sun comes so slowly. (_With an ironical smile_) The doctor told me to go,to the far-off places--and I’d be cured. He was right. That was always,the cure for me. It’s too late--for this life--but---- (_He has a fit of,speaking of--Ruth?,1
167060,"which he breathes heavily, straining his eyes toward the horizon_) The",sun comes so slowly. (_With an ironical smile_) The doctor told me to go,to the far-off places--and I’d be cured. He was right. That was always,the cure for me. It’s too late--for this life--but---- (_He has a fit of,coughing which racks his body_).,ROBERT. (_coughs and lies back in his chair weakly--a pause_) It’s all,1
108980,sun comes so slowly. (_With an ironical smile_) The doctor told me to go,to the far-off places--and I’d be cured. He was right. That was always,the cure for me. It’s too late--for this life--but---- (_He has a fit of,coughing which racks his body_).,ANDREW. (_with a hoarse sob_) Rob! (_He clenches his fist in an impotent,ANDREW. (_giving his brother’s hand a final grip_) Good luck to you,1
694401,to the far-off places--and I’d be cured. He was right. That was always,the cure for me. It’s too late--for this life--but---- (_He has a fit of,coughing which racks his body_).,ANDREW. (_with a hoarse sob_) Rob! (_He clenches his fist in an impotent,MARY. (_pulling at his hand--solicitously_) Dada sick?,rage against Fate_) God! God! (RUTH _sobs brokenly and wipes_ ROBERT’S,2
278255,the cure for me. It’s too late--for this life--but---- (_He has a fit of,coughing which racks his body_).,ANDREW. (_with a hoarse sob_) Rob! (_He clenches his fist in an impotent,rage against Fate_) God! God! (RUTH _sobs brokenly and wipes_ ROBERT’S,ROBERT. (_in a voice which is suddenly ringing with the happiness of,"right senses again. Please James, don’t----",1
61970,coughing which racks his body_).,ANDREW. (_with a hoarse sob_) Rob! (_He clenches his fist in an impotent,rage against Fate_) God! God! (RUTH _sobs brokenly and wipes_ ROBERT’S,ROBERT. (_in a voice which is suddenly ringing with the happiness of,ANDREW. But you don’t. It’s outrageous. It’s stupid! You don’t love me!,hope_) You mustn’t feel sorry for me. Don’t you see I’m happy at,2
347693,ANDREW. (_with a hoarse sob_) Rob! (_He clenches his fist in an impotent,rage against Fate_) God! God! (RUTH _sobs brokenly and wipes_ ROBERT’S,ROBERT. (_in a voice which is suddenly ringing with the happiness of,hope_) You mustn’t feel sorry for me. Don’t you see I’m happy at,last--free--free!--freed from the farm--free to wander on and,"RUTH. Well, I don’t. (_She puts the letter on the table and gets wearily",1
945490,rage against Fate_) God! God! (RUTH _sobs brokenly and wipes_ ROBERT’S,ROBERT. (_in a voice which is suddenly ringing with the happiness of,hope_) You mustn’t feel sorry for me. Don’t you see I’m happy at,last--free--free!--freed from the farm--free to wander on and,ROBERT. No. I’m burning up now.,"on--eternally! (_He raises himself on his elbow, his face radiant, and",2
12559,ROBERT. (_in a voice which is suddenly ringing with the happiness of,hope_) You mustn’t feel sorry for me. Don’t you see I’m happy at,last--free--free!--freed from the farm--free to wander on and,"on--eternally! (_He raises himself on his elbow, his face radiant, and","of Andy personally, but his attitude toward things is----",points to the horizon_) Look! Isn’t it beautiful beyond the hills? I can,2
615643,hope_) You mustn’t feel sorry for me. Don’t you see I’m happy at,last--free--free!--freed from the farm--free to wander on and,"on--eternally! (_He raises himself on his elbow, his face radiant, and",points to the horizon_) Look! Isn’t it beautiful beyond the hills? I can,hear the old voices calling me to come---- (_Exultantly_) And this time,"America--they’ll be long voyages, too.",1
371383,last--free--free!--freed from the farm--free to wander on and,"on--eternally! (_He raises himself on his elbow, his face radiant, and",points to the horizon_) Look! Isn’t it beautiful beyond the hills? I can,hear the old voices calling me to come---- (_Exultantly_) And this time,"MARY. (_crying_) No, no! (_Appealing to her father_) Dada! No!",I’m going! It isn’t the end. It’s a free beginning--the start of my,2
433192,"on--eternally! (_He raises himself on his elbow, his face radiant, and",points to the horizon_) Look! Isn’t it beautiful beyond the hills? I can,hear the old voices calling me to come---- (_Exultantly_) And this time,I’m going! It isn’t the end. It’s a free beginning--the start of my,voyage! I’ve won to my trip--the right of release--beyond the horizon!,"MARY. (_clinging to her father_) No, Dada!",1
962191,points to the horizon_) Look! Isn’t it beautiful beyond the hills? I can,hear the old voices calling me to come---- (_Exultantly_) And this time,I’m going! It isn’t the end. It’s a free beginning--the start of my,voyage! I’ve won to my trip--the right of release--beyond the horizon!,"Oh, you ought to be glad--glad--for my sake! (_He collapses weakly_)",the cure for me. It’s too late--for this life--but---- (_He has a fit of,1
207556,hear the old voices calling me to come---- (_Exultantly_) And this time,I’m going! It isn’t the end. It’s a free beginning--the start of my,voyage! I’ve won to my trip--the right of release--beyond the horizon!,"Oh, you ought to be glad--glad--for my sake! (_He collapses weakly_)",ROBERT. (_dryly_) The sea doesn’t seem to have impressed you very,Andy! (ANDREW _bends down to him_) Remember Ruth----,2
554443,I’m going! It isn’t the end. It’s a free beginning--the start of my,voyage! I’ve won to my trip--the right of release--beyond the horizon!,"Oh, you ought to be glad--glad--for my sake! (_He collapses weakly_)",Andy! (ANDREW _bends down to him_) Remember Ruth----,God! I’m afraid to! I know he’ll read it in my face. (_The bedroom door,"ANDREW. I’ll take care of her, I swear to you, Rob!",2
980932,voyage! I’ve won to my trip--the right of release--beyond the horizon!,"Oh, you ought to be glad--glad--for my sake! (_He collapses weakly_)",Andy! (ANDREW _bends down to him_) Remember Ruth----,"ANDREW. I’ll take care of her, I swear to you, Rob!","ROBERT. (_coldly_) Oh, if that’s the case, you can go to the devil.","ROBERT. Ruth has suffered--remember, Andy--only through sacrifice--the",2
350262,"Oh, you ought to be glad--glad--for my sake! (_He collapses weakly_)",Andy! (ANDREW _bends down to him_) Remember Ruth----,"ANDREW. I’ll take care of her, I swear to you, Rob!","ROBERT. Ruth has suffered--remember, Andy--only through sacrifice--the","disintegrated, become a weak mask wearing a helpless, doleful expression",secret beyond there---- (_He suddenly raises himself with his last,2
442527,Andy! (ANDREW _bends down to him_) Remember Ruth----,"ANDREW. I’ll take care of her, I swear to you, Rob!","ROBERT. Ruth has suffered--remember, Andy--only through sacrifice--the",secret beyond there---- (_He suddenly raises himself with his last,remaining strength and points to the horizon where the edge of the sun’s,the west window and telling me to look out and be quiet. That wasn’t,1
278397,"ANDREW. I’ll take care of her, I swear to you, Rob!","ROBERT. Ruth has suffered--remember, Andy--only through sacrifice--the",secret beyond there---- (_He suddenly raises himself with his last,remaining strength and points to the horizon where the edge of the sun’s,nothing the matter with my lungs.,disc is rising from the rim of the hills_) The sun! (_He remains with,2
331540,"ROBERT. Ruth has suffered--remember, Andy--only through sacrifice--the",secret beyond there---- (_He suddenly raises himself with his last,remaining strength and points to the horizon where the edge of the sun’s,disc is rising from the rim of the hills_) The sun! (_He remains with,his eyes fixed on it for a moment. A rattling noise throbs from his,any use crying over spilt milk; and it’ll all turn out for the,1
876833,secret beyond there---- (_He suddenly raises himself with his last,remaining strength and points to the horizon where the edge of the sun’s,disc is rising from the rim of the hills_) The sun! (_He remains with,his eyes fixed on it for a moment. A rattling noise throbs from his,"RUTH. (_piteously_) Oh, Andy, I’ve a headache! I don’t want to talk!",throat. He mumbles_) Remember! (_And falls back and is still._ RUTH,2
174597,remaining strength and points to the horizon where the edge of the sun’s,disc is rising from the rim of the hills_) The sun! (_He remains with,his eyes fixed on it for a moment. A rattling noise throbs from his,throat. He mumbles_) Remember! (_And falls back and is still._ RUTH,"envelope and reads the letter with great interest, a flush of excitement","over her eyes._ ANDREW _bends on one knee beside the body, placing a",2
366800,disc is rising from the rim of the hills_) The sun! (_He remains with,his eyes fixed on it for a moment. A rattling noise throbs from his,throat. He mumbles_) Remember! (_And falls back and is still._ RUTH,"over her eyes._ ANDREW _bends on one knee beside the body, placing a","hand over_ ROBERT’S _heart, then he kisses his brother reverentially on",out_): You folks look as if you was settin’ up with a corpse. (_With,1
